Date,Time,Transaction ID,Type,Customer Name,Item Name,Size,Category,Payment Method,Gross Sales,Discounts,Net Sales,Tax,Tip,Total Collected,Fees,Net Total
2025-07-03,10:55:54,TXN-25526,Sale,Morgan T.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-07-03,11:14:41,TXN-25523,Sale,Robin E.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-03,11:15:51,TXN-25548,Sale,Skyler U.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.84,5.20,0.28,4.92
2025-07-03,11:17:23,TXN-25569,Sale,Morgan Y.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,1.33,4.17,0.38,0.00,4.55,0.26,4.29
2025-07-03,11:20:14,TXN-25518,Sale,Drew M.,Lavender Matcha Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.38,6.93,0.32,6.61
2025-07-03,11:33:42,TXN-25608,Sale,Parker R.,Matcha Latte,16 oz,tea,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-07-03,11:39:40,TXN-25551,Sale,Morgan W.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.85,7.12,0.33,6.79
2025-07-03,11:43:42,TXN-25549,Sale,Drew M.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-03,11:43:45,TXN-25593,Sale,Alex K.,Latte,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-07-03,11:45:21,TXN-25522,Sale,Reese C.,Americano,12 oz,coffee,Apple Pay,3.50,0.00,3.50,0.32,0.52,4.34,0.26,4.08
2025-07-03,11:46:51,TXN-25543,Sale,Jordan Y.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.00,5.00,0.46,0.00,5.46,0.00,5.46
2025-07-03,12:00:42,TXN-25561,Sale,Alex A.,Lavender Matcha Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.58,7.13,0.33,6.80
2025-07-03,12:03:57,TXN-25568,Sale,Kai Y.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.26,6.53,0.31,6.22
2025-07-03,12:08:07,TXN-25579,Sale,Casey Q.,Latte,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-03,12:37:47,TXN-25521,Sale,Riley H.,Latte,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-03,12:39:44,TXN-25544,Sale,Hayden R.,Lavender Matcha Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.44,6.99,0.32,6.67
2025-07-03,12:43:35,TXN-25575,Sale,Kai J.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-07-03,12:58:49,TXN-25559,Sale,Reese G.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-07-03,13:16:31,TXN-25570,Sale,Reese K.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,1.60,5.96,0.30,5.66
2025-07-03,13:23:30,TXN-25541,Sale,Skyler K.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-03,13:25:48,TXN-25601,Sale,Casey I.,Watermelon Mint Refresher,16 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.19,6.46,0.31,6.15
2025-07-03,13:47:53,TXN-25592,Sale,Skyler E.,Lavender Matcha Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.64,7.19,0.33,6.86
2025-07-03,13:49:34,TXN-25513,Sale,Alex U.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.82,4.64,0.27,4.37
2025-07-03,13:51:41,TXN-25529,Sale,Riley U.,Watermelon Mint Refresher,16 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.89,7.16,0.33,6.83
2025-07-03,13:53:46,TXN-25604,Sale,Reese W.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-07-03,14:12:02,TXN-25528,Sale,Alex M.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.34,7.16,0.33,6.83
2025-07-03,14:16:45,TXN-25610,Sale,Parker P.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,1.10,7.92,0.35,7.57
2025-07-03,14:20:30,TXN-25582,Sale,Rowan X.,Salted Caramel Latte,16 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-07-03,14:24:26,TXN-25514,Sale,Riley K.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.07,5.43,0.29,5.14
2025-07-03,14:27:05,TXN-25535,Sale,Skyler F.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-07-03,14:28:53,TXN-25574,Sale,Quinn E.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Credit Card,5.75,0.79,4.96,0.45,0.23,5.64,0.29,5.35
2025-07-03,14:35:36,TXN-25581,Sale,Kai F.,Latte,16 oz,coffee,Credit Card,6.25,0.62,5.63,0.51,0.72,6.86,0.32,6.54
2025-07-03,14:40:35,TXN-25563,Sale,Riley Z.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.62,7.44,0.34,7.10
2025-07-03,14:58:21,TXN-25595,Sale,Jordan P.,Watermelon Mint Refresher,16 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,1.26,7.53,0.34,7.19
2025-07-03,14:59:08,TXN-25609,Sale,Parker D.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.21,7.03,0.33,6.70
2025-07-03,15:51:31,TXN-25572,Sale,Parker E.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-07-03,16:17:40,TXN-25520,Sale,Kai J.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-07-03,16:19:02,TXN-25527,Sale,Reese A.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-07-03,17:35:11,TXN-25567,Sale,Avery V.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-07-04,07:05:15,TXN-25626,Sale,Morgan G.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Credit Card,5.75,1.39,4.36,0.40,0.96,5.72,0.29,5.43
2025-07-04,07:12:40,TXN-25699,Sale,Kai N.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.51,7.33,0.33,7.00
2025-07-04,07:30:50,TXN-25651,Sale,Rowan J.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.50,5.41,0.29,5.12
2025-07-04,07:41:15,TXN-25624,Sale,Cameron B.,Lavender Matcha Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.49,7.04,0.33,6.71
2025-07-04,07:41:23,TXN-25691,Sale,Skyler N.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.56,6.83,0.32,6.51
2025-07-04,07:46:53,TXN-25727,Sale,Cameron N.,Salted Caramel Latte,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-07-04,07:48:37,TXN-25684,Sale,Drew S.,Salted Caramel Latte,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-07-04,07:57:49,TXN-25629,Sale,Jamie I.,Salted Caramel Latte,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-07-04,08:00:31,TXN-25682,Sale,Robin Q.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.33,5.69,0.29,5.40
2025-07-04,08:00:37,TXN-25715,Sale,Alex X.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-07-04,08:01:02,TXN-25687,Sale,Quinn W.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.90,4.85,0.44,0.16,5.45,0.29,5.16
2025-07-04,08:02:42,TXN-25654,Sale,Quinn M.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.33,7.42,0.34,7.08
2025-07-04,08:06:44,TXN-25649,Sale,Parker E.,Salted Caramel Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.18,7.00,0.33,6.67
2025-07-04,08:06:52,TXN-25636,Sale,Quinn X.,Earl Gray Latte,16 oz,tea,Cash,5.50,0.00,5.50,0.50,0.00,6.00,0.00,6.00
2025-07-04,08:09:04,TXN-25693,Sale,Jamie C.,Watermelon Mint Refresher,12 oz,seasonal drink,Cash,5.25,0.00,5.25,0.48,0.00,5.73,0.00,5.73
2025-07-04,08:11:06,TXN-25724,Sale,Jamie N.,Lavender Matcha Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,1.16,8.25,0.36,7.89
2025-07-04,08:11:36,TXN-25613,Sale,Casey P.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.52,3.48,0.32,0.00,3.80,0.24,3.56
2025-07-04,08:16:32,TXN-25645,Sale,Rowan Z.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.52,5.98,0.55,1.63,8.16,0.35,7.81
2025-07-04,08:22:28,TXN-25688,Sale,Riley S.,Latte,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-07-04,08:24:25,TXN-25708,Sale,Hayden N.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.58,4.94,0.27,4.67
2025-07-04,08:25:34,TXN-25673,Sale,Kai Y.,Chamomile Tea,12 oz,tea,Credit Card,4.00,1.32,2.68,0.24,0.91,3.83,0.25,3.58
2025-07-04,08:26:31,TXN-25637,Sale,Rowan O.,Matcha Latte,12 oz,tea,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-07-04,08:26:48,TXN-25659,Sale,Avery Y.,Watermelon Mint Refresher,12 oz,seasonal drink,Credit Card,5.25,0.00,5.25,0.48,1.02,6.75,0.32,6.43
2025-07-04,08:32:41,TXN-25729,Sale,Cameron M.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.83,5.19,0.28,4.91
2025-07-04,08:37:30,TXN-25723,Sale,Taylor X.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,1.47,6.93,0.32,6.61
2025-07-04,08:45:25,TXN-25707,Sale,Elliot U.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.32,4.14,0.25,3.89
2025-07-04,08:48:05,TXN-25667,Sale,Rowan D.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,1.48,6.39,0.31,6.08
2025-07-04,08:57:29,TXN-25634,Sale,Hayden A.,Matcha Latte,12 oz,tea,Apple Pay,6.00,0.60,5.40,0.49,0.85,6.74,0.32,6.42
2025-07-04,08:57:52,TXN-25655,Sale,Sam Z.,Dark Mocha,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.19,6.46,0.31,6.15
2025-07-04,09:02:03,TXN-25633,Sale,Sam T.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-07-04,09:02:25,TXN-25705,Sale,Skyler H.,Watermelon Mint Refresher,16 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.82,7.09,0.33,6.76
2025-07-04,09:03:00,TXN-25686,Sale,Parker K.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.74,8.56,0.36,8.20
2025-07-04,09:03:06,TXN-25614,Sale,Jordan K.,Americano,16 oz,coffee,Credit Card,4.00,0.00,4.00,0.36,0.51,4.87,0.27,4.60
2025-07-04,09:03:22,TXN-25638,Sale,Avery O.,Lavender Matcha Latte,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-07-04,09:05:42,TXN-25628,Sale,Morgan P.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.53,5.44,0.29,5.15
2025-07-04,09:08:43,TXN-25712,Sale,Cameron P.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,1.73,8.28,0.36,7.92
2025-07-04,09:11:13,TXN-25620,Sale,Quinn B.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.19,4.55,0.26,4.29
2025-07-04,09:12:14,TXN-25689,Sale,Cameron K.,Lavender Matcha Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.71,7.26,0.33,6.93
2025-07-04,09:14:11,TXN-25640,Sale,Reese J.,Americano,16 oz,coffee,Credit Card,4.00,0.00,4.00,0.36,0.55,4.91,0.27,4.64
2025-07-04,09:15:46,TXN-25709,Sale,Rowan Z.,Lavender Matcha Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.69,7.24,0.33,6.91
2025-07-04,09:16:58,TXN-25695,Sale,Reese Q.,Lavender Matcha Latte,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-07-04,09:27:20,TXN-25685,Sale,Drew K.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-07-04,09:28:28,TXN-25694,Sale,Sam C.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.12,7.39,0.33,7.06
2025-07-04,09:31:44,TXN-25718,Sale,Drew K.,Lavender Matcha Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-07-04,09:33:21,TXN-25668,Sale,Casey A.,Lavender Matcha Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-07-04,09:34:08,TXN-25662,Sale,Hayden C.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.00,3.82,0.25,3.57
2025-07-04,09:36:14,TXN-25700,Sale,Casey C.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.15,7.24,0.33,6.91
2025-07-04,09:42:41,TXN-25698,Sale,Parker K.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-04,09:44:21,TXN-25680,Sale,Jamie J.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-04,09:45:08,TXN-25697,Sale,Robin T.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.46,4.82,0.27,4.55
2025-07-04,09:45:58,TXN-25622,Sale,Sam L.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.73,5.64,0.29,5.35
2025-07-04,09:51:41,TXN-25631,Sale,Drew R.,Latte,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.50,7.32,0.33,6.99
2025-07-04,09:51:42,TXN-25669,Sale,Parker W.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.82,7.09,0.33,6.76
2025-07-04,09:54:21,TXN-25635,Sale,Quinn R.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,1.28,2.72,0.25,0.00,2.97,0.22,2.75
2025-07-04,09:54:23,TXN-25650,Sale,Reese W.,Lavender Matcha Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.65,7.74,0.34,7.40
2025-07-04,09:56:34,TXN-25665,Sale,Reese C.,Watermelon Mint Refresher,16 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.26,6.53,0.31,6.22
2025-07-04,09:57:57,TXN-25625,Sale,Quinn U.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.33,7.42,0.34,7.08
2025-07-04,10:00:23,TXN-25677,Sale,Skyler X.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.32,7.41,0.34,7.07
2025-07-04,10:00:36,TXN-25675,Sale,Taylor K.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-07-04,10:01:10,TXN-25679,Sale,Parker M.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.63,4.37,0.40,0.00,4.77,0.00,4.77
2025-07-04,10:01:27,TXN-25618,Sale,Casey X.,Latte,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-04,10:02:18,TXN-25630,Sale,Cameron O.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-04,10:02:22,TXN-25661,Sale,Jordan I.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-04,10:03:01,TXN-25683,Sale,Casey N.,Lavender Matcha Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-07-04,10:06:29,TXN-25646,Sale,Quinn T.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.37,5.83,0.30,5.53
2025-07-04,10:18:05,TXN-25672,Sale,Casey M.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Cash,5.75,0.73,5.02,0.46,0.00,5.48,0.00,5.48
2025-07-04,10:21:23,TXN-25666,Sale,Rowan C.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.75,7.84,0.35,7.49
2025-07-04,10:22:50,TXN-25719,Sale,Drew V.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.63,7.45,0.34,7.11
2025-07-04,10:26:49,TXN-25692,Sale,Avery G.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,1.80,6.71,0.32,6.39
2025-07-04,10:33:00,TXN-25701,Sale,Avery R.,Matcha Latte,16 oz,tea,Cash,6.50,1.50,5.00,0.46,0.00,5.46,0.00,5.46
2025-07-04,10:35:44,TXN-25642,Sale,Skyler Z.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-07-04,10:36:57,TXN-25725,Sale,Hayden K.,Salted Caramel Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.95,7.77,0.34,7.43
2025-07-04,10:39:10,TXN-25619,Sale,Riley B.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-07-04,10:50:03,TXN-25657,Sale,Drew S.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,1.04,3.46,0.32,0.56,4.34,0.26,4.08
2025-07-04,10:51:35,TXN-25726,Sale,Skyler B.,Watermelon Mint Refresher,16 oz,seasonal drink,Credit Card,5.75,1.01,4.74,0.43,0.70,5.87,0.30,5.57
2025-07-04,10:59:50,TXN-25663,Sale,Rowan I.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-07-04,11:00:26,TXN-25623,Sale,Sam C.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.29,5.20,0.28,4.92
2025-07-04,11:04:26,TXN-25702,Sale,Riley E.,Americano,12 oz,coffee,Apple Pay,3.50,0.00,3.50,0.32,1.40,5.22,0.28,4.94
2025-07-04,11:08:31,TXN-25730,Sale,Cameron M.,Watermelon Mint Refresher,12 oz,seasonal drink,Credit Card,5.25,0.00,5.25,0.48,0.00,5.73,0.29,5.44
2025-07-04,11:16:29,TXN-25660,Sale,Kai O.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.49,6.76,0.32,6.44
2025-07-04,11:19:51,TXN-25656,Sale,Hayden V.,Watermelon Mint Refresher,12 oz,seasonal drink,Credit Card,5.25,0.00,5.25,0.48,0.46,6.19,0.30,5.89
2025-07-04,11:22:43,TXN-25647,Sale,Robin M.,Salted Caramel Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.18,7.00,0.33,6.67
2025-07-04,11:26:24,TXN-25704,Sale,Riley Y.,Matcha Latte,16 oz,tea,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-07-04,11:26:45,TXN-25710,Sale,Casey B.,Lavender Matcha Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.57,7.12,0.33,6.79
2025-07-04,11:29:39,TXN-25670,Sale,Drew K.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-07-04,11:30:39,TXN-25627,Sale,Riley J.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.05,6.87,0.32,6.55
2025-07-04,11:34:09,TXN-25690,Sale,Robin Q.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.67,3.83,0.35,0.28,4.46,0.26,4.20
2025-07-04,11:38:11,TXN-25616,Sale,Hayden S.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-07-04,11:41:57,TXN-25674,Sale,Jamie Y.,White Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.15,6.97,0.32,6.65
2025-07-04,11:44:33,TXN-25676,Sale,Cameron W.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-07-04,11:50:57,TXN-25617,Sale,Robin W.,Lavender Matcha Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-07-04,12:02:19,TXN-25615,Sale,Kai W.,Salted Caramel Latte,12 oz,seasonal drink,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-04,12:03:15,TXN-25731,Sale,Drew E.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.59,7.41,0.34,7.07
2025-07-04,12:12:57,TXN-25711,Sale,Morgan T.,Salted Caramel Latte,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.27,6.54,0.31,6.23
2025-07-04,12:22:22,TXN-25717,Sale,Jamie L.,Salted Caramel Latte,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.57,6.84,0.32,6.52
2025-07-04,12:30:12,TXN-25703,Sale,Drew H.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-07-04,12:33:39,TXN-25621,Sale,Sam Z.,Latte,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-04,12:42:44,TXN-25671,Sale,Hayden R.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.19,7.46,0.34,7.12
2025-07-04,12:48:24,TXN-25728,Sale,Skyler K.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,1.08,7.08,0.33,6.75
2025-07-04,13:05:20,TXN-25681,Sale,Avery C.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Credit Card,5.75,0.77,4.98,0.45,0.00,5.43,0.29,5.14
2025-07-04,13:32:22,TXN-25639,Sale,Rowan C.,Earl Gray Loose Leaf Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-07-04,13:34:09,TXN-25641,Sale,Alex I.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.41,5.32,0.28,5.04
2025-07-04,13:34:43,TXN-25721,Sale,Morgan R.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,1.43,6.34,0.31,6.03
2025-07-04,13:41:08,TXN-25713,Sale,Cameron G.,Lavender Matcha Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.19,6.74,0.32,6.42
2025-07-04,13:46:00,TXN-25648,Sale,Jordan E.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.83,7.10,0.33,6.77
2025-07-04,13:46:36,TXN-25653,Sale,Kai C.,Lavender Matcha Latte,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-07-04,13:46:41,TXN-25664,Sale,Parker Z.,Earl Gray Loose Leaf Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-07-04,13:48:18,TXN-25722,Sale,Rowan A.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,0.66,6.12,0.30,5.82
2025-07-04,13:49:31,TXN-25678,Sale,Parker S.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-07-04,13:59:31,TXN-25720,Sale,Jamie X.,Watermelon Mint Refresher,12 oz,seasonal drink,Cash,5.25,0.00,5.25,0.48,0.00,5.73,0.00,5.73
2025-07-04,14:11:23,TXN-25714,Sale,Kai K.,Bourbon Vanilla Affogato,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-07-04,14:16:57,TXN-25652,Sale,Reese S.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,1.29,3.71,0.34,0.00,4.05,0.25,3.80
2025-07-04,14:17:35,TXN-25658,Sale,Rowan Q.,Americano,12 oz,coffee,Apple Pay,3.50,0.00,3.50,0.32,0.00,3.82,0.25,3.57
2025-07-04,15:08:39,TXN-25716,Sale,Alex T.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.92,5.83,0.30,5.53
2025-07-04,15:16:19,TXN-25706,Sale,Riley D.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-07-04,15:58:39,TXN-25643,Sale,Reese K.,White Mocha,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-07-04,16:07:57,TXN-25644,Sale,Rowan B.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.23,7.05,0.33,6.72
2025-07-04,16:27:48,TXN-25696,Sale,Casey I.,Bourbon Vanilla Affogato,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.13,6.95,0.32,6.63
